,L.BSTS,L.CACG,L.CMFG,L.CU,L.EC,L.FG,L.IPG,L.ITG,L.ICG,L.LOG,L.LOFG,L.LG,L.MOFG,L.MTG,L.PHIG,L.PaCG,L.POP,L.POR,L.PTR,L.PCAL,L.PoCG,L.PCG,L.PrCG,L.PCU,L.RACG,L.RMFG,L.SFG,L.SPG,L.STG,L.SMG,L.FP,L.TP,L.TTG,L.IN,L.CER,L.TH,L.CA,L.PU,L.PA,L.HI,L.AM,L.AC,R.TH,R.CA,R.PU,R.PA,R.HI,R.AM,R.AC,R.BSTS,R.CACG,R.CMFG,R.CU,R.EC,R.FG,R.IPG,R.ITG,R.ICG,R.LOG,R.LOFG,R.LG,R.MOFG,R.MTG,R.PHIG,R.PaCG,R.POP,R.POR,R.PTR,R.PCAL,R.PoCG,R.PCG,R.PrCG,R.PCU,R.RACG,R.RMFG,R.SFG,R.SPG,R.STG,R.SMG,R.FP,R.TP,R.TTG,R.IN,R.CER,L.VTA,L.SN,R.VTA,R.SN,L.RN,R.RN
R.HI,0.0002371483148107644,0.00010723551819077149,0.00028079549979444126,0.0012190216553202764,6.695647927670338e-05,0.000804310469323189,0.0027621011496781708,0.0013011750145580294,0.003533435454808182,0.0026602051642060707,0.00010258245736536187,0.0013286435972338529,0.00046170890460604867,0.0007873590500105412,0.0007232491952672738,0.0009045557506273499,7.268042001881357e-05,8.623753177761294e-06,3.733565629449072e-05,0.001355163577991441,0.0005628662978185057,0.0005227930195122353,0.0009837183657150587,0.005903647145091259,0.0008994993845993529,0.0002129865297355083,0.0011606214129072589,0.004712961072775576,0.000935923408886147,0.001444248066978094,2.117196312140314e-05,1.7425737386260064e-05,0.0001752735602405083,0.0015271715271132176,0.0066182174124138,0.0063453143496082585,0.0005040014716585226,0.0010535940160219823,0.001575554367198694,0.0020953767903951355,0.00015661093405136927,0.00040860355643406723,0.19345933186024358,0.009287088237896283,0.05656213572996321,0.13638224330018378,0.0,0.06639623387152806,0.0019133434173700587,0.002246111360018834,0.0005519768894605863,0.0018428176670559002,0.009399912851359764,0.12543654088381087,0.157784777162809,0.016462921685299666,0.07123476016212299,0.05055156679020742,0.022526521926878068,0.010242531533594171,0.07179091413883654,0.004124818604139817,0.02570395198363565,0.2753273327048083,0.0025643161673462723,0.0006791822915415235,0.0005194291148065662,0.000716019892487686,0.013719169902157347,0.0062660105510440175,0.002988876913245959,0.011409217526653389,0.028158640505080285,0.0004312675710726604,0.001849125638673341,0.005892277264878558,0.019573996610420422,0.017444951912152482,0.005138082656948695,9.306821833691448e-05,0.012795256871657942,0.000769829524567162,0.019738208905117013,0.011873948475669365,0.0,0.0,0.0179804300322833,0.0179804300322833,0.0,0.0205691877231671
R.ICG,0.00041348059862778816,0.00021603373693539156,0.0004241208437331571,0.005107124004164636,2.2310403546768537e-05,0.0015612366464221588,0.004122868780224523,0.0017768231849146412,0.024608739885744788,0.00787047561022087,0.00011240874756420829,0.0033966412147122997,0.00029989246902765293,0.001360201999608587,0.0004061952462436723,0.0007696117976291612,0.00027179911146681254,7.114666063597454e-05,0.0001295384699945307,0.004206056689045941,0.0008330040048737192,0.0016101905190074883,0.0008467694994930588,0.016877158181897948,0.0003470939728542941,0.0006141993853404085,0.0017035848807400353,0.009889307444780141,0.0017603941989697883,0.002465723666779094,3.215393606670437e-05,8.552132045470589e-06,0.00035257015539225307,0.0010165206567256764,0.00014733436960017097,0.004135394097556859,0.0004985313005640062,0.0013107864942218,0.0008027766722645666,0.0023417549105217883,8.644622953478562e-05,0.0001584724116040216,0.023077024873763157,0.0030573271709138238,0.005735600639511864,0.0017960686099050705,0.05055156679020742,0.0004586622225895286,0.0008261907860933563,0.0019171946703963882,0.0090399175793762,0.0014617460869575862,0.02524142911954387,0.00024400004012335637,0.00699260054140797,0.019368778599977963,0.006126910696859735,0.0,0.026383784589584597,0.001302294046946232,0.03235807623861429,0.0035298340203043597,0.006387457711238571,0.01758940605034198,0.003046559047139488,0.001329269870077412,0.0002751973046633367,0.000959726363638347,0.01664980973325101,0.001679279484900359,0.06958293619048413,0.002043439906271488,0.28761667599176666,0.0054759474198804526,0.0032883633469493003,0.017885898142272167,0.038241139218920625,0.006944528833244106,0.008279497637210606,0.00020369210696075295,0.00013712374949675723,0.0012476455637814002,0.0030245988295083295,0.00025734949489509277,0.0,0.0,0.0294132470249372,0.0294132470249372,0.0,0.0633044602544446
R.IN,0.0001530074739436143,0.0007796990908623354,0.0018609714922381412,0.00015393599857069115,4.886283917270003e-06,0.00026111737014015144,0.0012273602757611295,0.0005658592346062142,0.0010219404262766178,0.0005315495711600304,0.0010203578581800942,0.0002842672655979706,0.0015295751663444064,0.00044849870167915995,0.00011729460820017922,0.001512493684133453,0.0011613674063013296,0.00034292997394028824,0.0010462818384836471,0.00024598889547343514,0.0009847828112082295,0.0010798092235100058,0.0021698019111016944,0.003665978839191235,0.0018476952097977116,0.0050211951901739296,0.010462964096958335,0.0031878997142809765,0.0006565028239496316,0.0012080332595195058,0.0001629083556740654,6.272593067700389e-06,7.897992746452028e-05,0.002691049181898477,0.0015607697751605647,0.007477607535164682,0.002067418706081841,0.002495635131400612,0.002207460073628535,0.0008227173226836823,0.0002576616229569197,0.0007875609198106981,0.08340250944497972,0.04587968765982278,0.42156046670758107,0.05660962174674789,0.019738208905117013,0.04826182258280636,0.02765096079494934,0.005992368833870741,0.0059198391160414175,0.010896426146206036,0.0015890203020671942,0.014355268175836659,0.017965746646153437,0.015606809031490754,0.03644828383764251,0.0030245988295083295,0.009084651571533712,0.17555492482942975,0.00719952724790416,0.02570940352080743,0.05706237189555058,0.0016404226790049706,0.005848503878182283,0.04665833252032076,0.01952856776334696,0.06657291148815171,0.0029362151738903885,0.07546480314831823,0.004419528455106153,0.07022713506002681,0.010286775883661453,0.007318944199137935,0.04238160924813199,0.05018216155048402,0.027731706077413865,0.1337615962736012,0.07971148616365696,0.0017422322733514869,0.053036634674495674,0.021333704223987806,0.0,0.0033006717901909,0.0,0.0,0.0336418639175839,0.0336418639175839,0.0,0.0682110849280732
R.IPG,0.0007848451631401589,0.00014422354392669846,0.0009909308620689604,0.002259512979492647,0.0,0.0025693658885545707,0.009778182863871283,0.005218634839107124,0.005699376803473529,0.007995433829844559,9.122873123382616e-05,0.001797311597649353,0.00022409851720428997,0.0028230962448577,0.0001882228977142436,0.0008989148848381823,0.000494327554912749,1.1455092039384751e-05,9.995664087149051e-05,0.002292877198688547,0.0009418892347695117,0.0007506480818276822,0.0018667658887735177,0.01986325704097468,0.00019368210460581867,0.00047143062732543,0.003062342658329418,0.015593063388876283,0.0026554404995482177,0.0032744623245279827,5.364871731883033e-06,3.047458717440325e-05,0.000449419634416189,0.001332389037636047,0.0003619626474337839,0.008128776240685517,0.0005455524224164355,0.0025678239535395823,0.0012564342828244588,0.0029613983092043883,0.00019059341774993634,4.908727979087172e-05,0.04497697436775097,0.0047775126282461645,0.030565479261068732,0.010052938304777059,0.016462921685299666,0.0021273513726426177,0.00012061964751999089,0.09764897275901643,0.0006640913253073512,0.03947030672891807,0.00895826737776629,9.578684633039274e-05,0.03422936877437102,0.0,0.09956402208972034,0.019368778599977963,0.31048005636222975,0.002402080025256347,0.014333407157296177,0.0004980707821944677,0.28150867858710693,0.0018014122789512764,0.002329976293116324,0.015874443757324046,0.0008548087606189782,0.004311693501917659,0.008060148345139859,0.037695735303443,0.002506035595640065,0.057541367581991666,0.07353580719306435,0.00012272752264232768,0.010876936318226917,0.012977997542031288,0.5501182705430353,0.04985304005245459,0.29286887438527875,4.173333291234568e-05,0.0004551964079605504,0.0032533836420497765,0.015606809031490754,0.0008132045165783553,0.0,0.0,0.0156393038744541,0.0156393038744541,0.0,0.091868239075193
R.ITG,0.0002650610314012109,2.868706650484241e-05,0.00031198360604589256,0.0010351496398814059,5.786776670306109e-06,0.0012862672382935058,0.0036398308352380525,0.002017964934616512,0.0019114605570593529,0.0037648179986378002,6.742588001754001e-05,0.0009579806537049529,0.0001437969166906171,0.0009367591589879295,5.665858565180905e-05,0.0001301120544808106,0.00013143391956814765,2.8007234139042825e-06,5.016657600035241e-05,0.0011752034988618118,0.00015560941864691875,0.00015822596898866175,0.0003627682068903268,0.006485581931469524,0.00015743962681163097,0.00035638251350088,0.0009568421585339964,0.005214983031518399,0.0008854414610387529,0.0008133097764165824,1.63273663415561e-05,2.102342943944869e-05,0.00011476533261122001,0.0004917492101847529,8.688901913980124e-05,0.0021867868461232943,0.0002098772693508497,0.0007960132515703529,0.0004813836787405779,0.0008132207858404352,5.389776325579291e-05,8.757168019504197e-05,0.02139404643471434,0.0025551960117280704,0.03288751479675521,0.011059933179260146,0.07123476016212299,0.04269059870088763,0.0005387629834155094,0.011813725394924812,0.00024296770088603394,0.009596742926132142,0.006790791559620976,0.027930950876626625,0.45132959827746744,0.09956402208972034,0.0,0.006126910696859735,0.13163656789106953,0.012065778820424141,0.03792755536660044,0.0014386776188252705,0.5216870677757283,0.014371059972483488,0.00036204814111195726,0.0022211588948080176,0.0014087498812376353,0.001974682361823253,0.013991015932618835,0.003075804841532,0.0003853033942587412,0.00560302104650437,0.01595173084800611,0.0005485513965625742,0.006128976865601541,0.003803043338766706,0.030943887038752595,0.05726362966650882,0.008484981209690419,0.00026555541092014443,0.07097913137434639,0.0004036629361080282,0.03644828383764251,0.0003314835588694637,0.0,0.0,0.02410148919025,0.02410148919025,0.0,0.0881271246392297
R.LG,5.386636256196381e-05,1.611061145677742e-05,2.7799986515705205e-05,0.0039857230553112764,0.0,0.0009001888269606882,0.001390438986426874,0.0007237364250689822,0.004808041008500988,0.005893794095830594,2.3790923512505354e-05,0.008395794329646511,9.317780353236522e-05,0.00027929074148974945,0.00031792457147084767,5.261619754158917e-05,4.999991306765916e-06,4.355436174110396e-06,1.0429357539648005e-05,0.0035365788678001294,3.930284572344748e-05,6.022409130641068e-05,7.495808616509573e-05,0.003483456721852859,9.941837887743294e-05,7.930273486665941e-05,0.00016472378699938656,0.003152207410873282,0.00021145910666513912,8.390412783945674e-05,5.604020594058911e-06,6.140200539752942e-06,4.388959299804265e-05,0.00014656303735160903,0.00011906369393116682,0.001268858612522112,5.1082880149315e-05,0.00020077279328119908,0.00010684051334612254,0.0011598504674503237,9.442061269298236e-05,5.410370071412594e-05,0.021769664818368256,0.0006650981393831882,0.017862094620946928,0.0026158056932154353,0.07179091413883654,0.002777194370424753,0.00013111929668879868,0.001166586164030353,0.00018603675800805584,0.00029752355454339466,0.07283766719132401,0.0004599437152122706,0.1663401962556883,0.014333407157296177,0.03792755536660044,0.03235807623861429,0.3293678317669552,0.0027036913862239823,0.0,0.0003718598748174646,0.022151299765785188,0.03658819234336717,2.7640629416223903e-05,0.00019810159097638207,0.0004713532099808412,0.0005976024350301883,0.5674001641155247,0.00012073560280474862,0.00024165160665357648,0.0002541309815836415,0.04881603075626636,0.00016725738692083392,0.0012427195428893765,0.001007590214731841,0.021554530743063065,0.010800528449141736,0.0006267623823249508,0.00010052015210891334,0.0008503810864781797,0.00016979688391582096,0.00719952724790416,0.0007016296192498758,0.0,0.0,0.0218411724379885,0.0218411724379885,0.0,0.0781097504272479
R.LOFG,1.2013380208094222e-05,0.0007282709418077696,0.00037593027813311795,4.3127262055926705e-05,6.383357166017647e-06,6.989713664476611e-05,0.00017382229338467662,0.00017574479889368344,0.0002881623305081383,0.00015345617795781442,0.010460603953958217,5.7571151010811116e-05,0.012376229184753052,0.00012999008409548453,6.330385956101744e-05,0.00013607524480373716,0.00040297400203105296,0.0018329913995431177,0.0013241659730454823,8.091325244597e-05,8.051312232582821e-05,0.0001812771891217344,0.00021977418680292515,0.0004963989461018,0.010228346446742101,0.010106066632648281,0.0089300960612223,0.00041367394187887647,0.00014842653195679885,0.00011713398879294506,0.001845243693198897,7.93741168164538e-06,3.7524983709478183e-06,0.0027652805421724174,0.0009392605408348881,0.005083484549626724,0.007193073289572518,0.0021632868740290943,0.0018157634095879395,0.0008872589000853112,0.00018944913030006472,0.002174348561517047,0.04731754598469947,0.13370129831229363,0.20457353955579677,0.03251560826393629,0.010242531533594171,0.014336537492636447,0.08327751622126353,0.0009056410769888516,0.005295122956169417,0.0023647261063325063,0.0003399051883065351,0.0005707831149145001,0.002935050052926294,0.002402080025256347,0.012065778820424141,0.001302294046946232,0.0021668865666865413,0.0,0.0027036913862239823,0.2931659170405433,0.019104705860594182,0.00046875224348636195,0.00042758646348958074,0.01069320338018466,0.2271027210107854,0.09642753132118663,0.0009891143500127561,0.0022260714356556115,0.001627673910855509,0.005257188622933435,0.0015797033705407058,0.05171037075127582,0.17349135591567824,0.04055549141670703,0.0015287740429092472,0.01639928061295183,0.0039133676947920885,0.05145779604137472,0.004725302196527912,0.0002323207314384218,0.17555492482942975,0.0015234292543958158,0.0,0.0,0.0279222068767084,0.0279222068767084,0.0,0.0790615993080877
R.LOG,0.0001518376405781046,2.983276412207381e-05,0.00013156588447635947,0.0071369101636277,0.0,0.0025601936719698705,0.004889401780579006,0.002005904643524476,0.008849581821555989,0.01699212254613916,3.237297829854001e-05,0.004396312176238117,4.906311182330314e-05,0.0007733773530830002,0.0003352190259894235,0.00013666596398172014,4.6032883207227645e-05,9.85952688912343e-06,2.2464162923003295e-05,0.007198612756240747,0.00012432042904788734,6.354545680017398e-05,0.00022054852924620469,0.009499476372248919,9.046792718139561e-05,8.036000927929627e-05,0.0002854588277688761,0.010016587614055553,0.0004392922403998353,0.0003368557232569074,6.067146963635294e-06,1.1894231321202055e-05,8.925187378298981e-05,0.0003083026769160962,0.00014413914746699665,0.0020385109797960176,7.697680484792727e-05,0.0005590271435382824,0.0002842227804194159,0.0016816540172916118,4.691166238100349e-05,3.2156435906711546e-05,0.03024462971722241,0.0006981828997206017,0.023301691898891082,0.004647573187238794,0.022526521926878068,0.0027965665865287764,0.00016484306114837715,0.00506787790009303,8.543802359299816e-05,0.0027300431622334646,0.2306765098299298,9.75448699065524e-05,0.3647742997483237,0.31048005636222975,0.13163656789106953,0.026383784589584597,0.0,0.0021668865666865413,0.3293678317669552,0.0004551824176508967,0.07745431302876786,0.0021781698925263234,0.0002441042260931173,0.00046456321414054756,0.00041317586036119505,0.0005182177546137183,0.45612382085947095,0.0010459622934895618,0.00027029956344007985,0.0018163174595301117,0.04084380885562877,0.0001231755353097055,0.0012181864985692766,0.0013769704112849119,0.2428981428379157,0.023952865190142312,0.0023036240055242588,8.822808089017868e-05,0.0005984119648159628,0.0005910270359195882,0.009084651571533712,0.00036007845178461764,0.0,0.0,0.0131943500807807,0.0131943500807807,0.0,0.0834496065874668
R.MOFG,4.057115619025062e-05,0.0016610744369643438,0.00026178012920893313,7.036935268234202e-05,0.0,0.00012583500699588448,0.00015219784763403145,0.0001493823096782577,0.00033730989186406697,0.00025284683913297056,0.017628666869852008,0.00013939998336151617,0.028555211241945863,9.937616643989982e-05,9.032200170049999e-05,0.00026382163289888957,0.00036927410931730754,0.0026692885457886705,0.0013635853806414707,6.174278612814558e-05,0.00015934625172299682,0.0002824535578217463,0.0004495838351808937,0.0003933451013942313,0.02264005335551817,0.013301239423285711,0.012737631096224819,0.0004176864474826355,0.0002012627206579589,0.00015211895953824828,0.0037292441075143824,5.1934278695817646e-05,1.87493625163981e-05,0.003772556213290924,0.000441657043338654,0.005991146692852562,0.014888881527963334,0.0029563321050892293,0.002893788979962241,0.0013796383434231234,0.0002539022638438706,0.004846069690500747,0.023686802366219492,0.08943913118831096,0.05022706082420523,0.011627995198244423,0.004124818604139817,0.00411267575725293,0.10709584289869277,8.34841117612572e-05,0.018232084691864298,0.0005993700161479234,0.00015530653614603872,3.5675448810921465e-05,0.0005113756083638815,0.0004980707821944677,0.0014386776188252705,0.0035298340203043597,0.0004551824176508967,0.2931659170405433,0.0003718598748174646,0.0,0.0017612742182366824,0.00016137895942905655,0.0003319101041480373,0.0006631027964289,0.008348804834139405,0.0031331767726800767,0.00022500906841832252,0.00022136884487391996,0.004871596667431775,0.0006361150862852404,0.0026852505508913665,0.18345066399501167,0.08678875614165471,0.20082975060041822,0.0007037689538735353,0.0017482526030844529,0.0003713875952488401,0.1745886690300555,0.0006741228971697315,2.346544293163262e-05,0.02570940352080743,0.0007830737038298049,0.0,0.0,0.033183892426197,0.033183892426197,0.0,0.0737038019356388
R.MTG,0.0002524091569915287,0.00017524248236065027,0.0005975872277040237,0.0006722865767261059,0.0,0.0009714292287267117,0.003193926797808041,0.001576434896039853,0.0019767598966687295,0.002178730141245653,0.00018453758194663083,0.0005695171516770238,0.00023237237831396154,0.0009894605179901058,7.258115402169078e-05,0.00034634057868001373,0.0003177782784958919,6.036668130302662e-05,0.0001297294672752987,0.0008414647304626882,0.00032628059140408486,0.0002628045052238782,0.0006840844473874529,0.006816962339349371,0.00017668136409473452,0.0007118087510124939,0.0021713486034722882,0.005321277036405435,0.0009977675004366237,0.0011957562931104,4.9447475556626457e-05,1.2998213212505882e-05,0.00014689187491810909,0.0004975045391509941,0.00014014783205176432,0.0030816804707940173,0.00034788258887571375,0.001107315068082953,0.0006388818355243335,0.0009591675898271823,6.58619087045118e-05,5.6772309578916347e-05,0.02643944371353828,0.004354809547572188,0.049827819281392696,0.009820340651263776,0.02570395198363565,0.010661066928879536,0.00042311354304545265,0.19571589791471025,0.0006720902041814989,0.018463198326251335,0.006106705789378618,0.0017441345978901118,0.037759305132012824,0.28150867858710693,0.5216870677757283,0.006387457711238571,0.07745431302876786,0.019104705860594182,0.022151299765785188,0.0017612742182366824,0.0,0.0026073302616324294,0.0005515005106227293,0.006864142405985059,0.0032280186962879353,0.005386019470460912,0.010381150814767265,0.006065197158031677,0.001129413731987659,0.012897648153034636,0.017049844238315175,0.001021976337005041,0.013185881287751507,0.008737107830743688,0.03798691368943085,0.2555369974426,0.040203238196104385,0.00042358652053010865,0.0466125771315625,0.0019726280237631114,0.05706237189555058,0.0003940296461185647,0.0,0.0,0.0209854673645765,0.0209854673645765,0.0,0.0964424920873857
R.PA,0.00012753994130690298,0.0009616253279318,0.002257339624122206,5.235667981717581e-05,0.00013433914546552353,0.00022539255671821568,0.000851602838193706,0.00023826030105272578,0.0006783319931712194,0.00033250369485723544,0.00047449536917915737,0.00014404697809220057,0.001119977436039122,0.00039496046995389413,0.0013852517488805707,0.0039096154745243295,0.001232487636142306,0.00016917975732790087,0.0006202035574809025,0.00010186640668728745,0.0016181588429417424,0.0021090600456894057,0.006419745984713088,0.0026178689549092886,0.001439502351062247,0.0031282125849201644,0.012453005416697634,0.0022251696844035117,0.0004565618147317967,0.0011196897253750765,7.865491342754386e-05,4.442070874416601e-06,0.00010454931237021554,0.0025247294461423647,0.02373747507575917,0.014510906467732506,0.003197816122351053,0.0038838397686398233,0.008934904644127047,0.0018581378200567527,0.0004567707516358312,0.0015270320132446768,0.18149606999395104,0.20438156532722077,0.13279777857986133,0.0,0.13638224330018378,0.06237203808484487,0.014935542148902395,0.0017515858435681235,0.003862282158209512,0.015464104027133536,0.0010435092514885238,0.0007893785842045119,0.0053882213140835945,0.010052938304777059,0.011059933179260146,0.0017960686099050705,0.004647573187238794,0.03251560826393629,0.0026158056932154353,0.011627995198244423,0.009820340651263776,0.00598012261084077,0.018314157412157323,0.010597871744495606,0.005040422476623359,0.009549733506630012,0.0011201723935137353,0.04409219251936738,0.007903565213034624,0.1314586672826627,0.007557643568893577,0.002011804826781694,0.021918618272974404,0.062008743350143884,0.017841130558749398,0.01050415489919417,0.014282625012442946,0.0006365580891652066,0.0024993437629529706,0.0015613193011645883,0.05660962174674789,0.04172668853335192,0.0,0.0,0.0584881017082388,0.0584881017082388,0.0,0.0107163047011146
R.PCAL,5.0699998796217645e-05,0.0,3.3864814519254e-05,0.009068210733855471,7.655990509358823e-06,0.0009400468218016646,0.0019521684639905528,0.0007490552539739867,0.004317348151099006,0.006827024446542542,5.449295843007532e-06,0.004653934356845471,5.8677764870323525e-05,0.0003866861824173871,0.0002822515612213495,1.905554384033582e-05,2.1021384646206167e-05,4.286087447288871e-06,1.1849277109197181e-06,0.004046454361944723,1.6043009724196927e-05,5.027385257011578e-05,3.65018726238444e-05,0.004000916819089712,5.80534582975744e-05,2.6229788232927828e-05,9.699790819178593e-05,0.0038842276834788877,0.00014576319872170772,0.00014553328204004994,4.092017468453602e-06,1.0468656327077985e-05,2.2215106148035938e-05,0.00010015725411189625,4.185678107950588e-05,0.00089168946100312,1.3926895972795681e-05,0.00019192405252018484,0.00012376716908436077,0.0010131770640125705,1.754554186106569e-05,1.681436937976474e-05,0.011328408735719123,0.0002475932822644037,0.007070284421212347,0.0011201723935137353,0.013719169902157347,0.001219818049757394,3.826220803581887e-05,0.0012453391369822472,1.803570223662609e-05,0.00016823868937207928,0.6819047661888163,5.31745863199546e-05,0.02428902869284216,0.008060148345139859,0.013991015932618835,0.01664980973325101,0.45612382085947095,0.0009891143500127561,0.5674001641155247,0.00022500906841832252,0.010381150814767265,0.0013397261295913076,1.567525944334634e-05,4.800727032826674e-05,0.00024510250296141435,0.00020172922472368133,0.0,0.00010878702264821516,0.0001401011561394061,0.000144963019618368,0.054832377645137875,6.70486802764715e-05,0.0003616411715111135,0.00037250853700977483,0.04332143656682134,0.0062889666512661885,0.000465267771239911,2.4934062820571094e-05,0.00022275193739806313,0.00021866297125108696,0.0029362151738903885,0.0001250790874582327,0.0,0.0,0.0240558461142371,0.0240558461142371,0.0,0.0921791500478448
R.PCG,0.00011120165996990896,0.0018594230656392707,0.0029587008848182706,3.738989726394862e-05,2.8740120807815125e-06,0.00010133372615480019,0.0007459827797571941,0.00025658999531185837,0.002953807190585229,0.00020046952154304326,0.0001726124020058243,2.3124953971998203e-05,0.0002858917160486228,0.0002847275718694775,4.695455038833653e-05,0.013637697081355241,0.0012660728739772875,6.94615280387426e-05,0.0002946322163737139,7.545165788306846e-05,0.00430378724389193,0.014227909333429278,0.011822550016348613,0.006475193969877735,0.00032309777216521924,0.0013366031951805941,0.022769664827115912,0.004139205784801277,0.0005926925394183291,0.0021645108379027174,5.427884414933377e-05,5.916827146584267e-06,0.00016897838415292745,0.0015656524092623294,0.00025954082165530613,0.00820192999649727,0.0030601153267273765,0.003325171615196253,0.002470916688381102,0.000334198962886451,5.210183175896982e-05,5.340148860703281e-05,0.03281972953084577,0.01991208508505604,0.012216698531334435,0.007903565213034624,0.002988876913245959,8.548785923058211e-05,0.0010906721072878988,0.00045912472820185205,0.06020267149702483,0.006880854280345294,0.00018873963326113935,7.1278667794882356e-06,0.00011118481175530657,0.002506035595640065,0.0003853033942587412,0.06958293619048413,0.00027029956344007985,0.001627673910855509,0.00024165160665357648,0.004871596667431775,0.001129413731987659,0.0005731122662913,0.12326265151604598,0.0038136573928723235,0.0003051353535303929,0.0015967342446574647,0.0001401011561394061,0.011720273604727589,0.0,0.03418591151220825,0.13629904990921934,0.011111254167592101,0.005254716574263394,0.13319676097564648,0.01363234607703373,0.002422155130007241,0.008123875906092958,0.0002342066123535675,1.0787250810738367e-05,0.0006579620338472,0.004419528455106153,0.0005850624571586588,0.0,0.0,0.030938476647200095,0.030938476647200095,0.0,0.081114808763487
R.PCU,0.0018655557814810531,0.0005095440553540059,0.0013720228470629646,0.0054989312415651475,1.5822243084171704e-05,0.004731213943652018,0.016207158548325988,0.007466809912691376,0.021038290346748194,0.01403087135117806,0.0002087319340130322,0.0038682857010601647,0.0003223177834599138,0.0050811362923269,0.0005490584631844194,0.005822939520612776,0.0007529096246153249,6.16173758238605e-05,0.0002604055128243568,0.005344846233749635,0.006520752265468865,0.005173875286074641,0.005094802024443388,0.05248001252550267,0.000350266108744021,0.0010596791635323647,0.005893800169007747,0.037815825751205616,0.006416958102888677,0.012721441610264825,1.977344939919698e-05,0.00012945818490615562,0.001474902641907906,0.0036808855218028115,0.00042514781237469997,0.019608073530707194,0.0016030945023426295,0.006196668721740288,0.0031168142366664233,0.0051581374110938535,0.00037518798885499997,8.37861331695994e-05,0.04904830438539246,0.005507519977747912,0.020751891274412945,0.007557643568893577,0.028158640505080285,0.0013289829829999293,0.0005264294503903984,0.0054963833186424,0.01048389024042084,0.005795850236911836,0.08919716598945827,0.00019461788665485241,0.011233204913268954,0.07353580719306435,0.01595173084800611,0.28761667599176666,0.04084380885562877,0.0015797033705407058,0.04881603075626636,0.0026852505508913665,0.017049844238315175,0.008583878894404057,0.100401908093326,0.0028465547502302822,0.0003032315780870829,0.0015646196146575,0.054832377645137875,0.04289332332937683,0.13629904990921934,0.02274019366745246,0.0,0.0036562157695476647,0.004332637979568835,0.050227718286528555,0.6057270218675151,0.022853738595416735,0.02810293477274674,0.0001366077021313,0.00024327207709685654,0.004302869487570042,0.010286775883661453,0.0006918360293668721,0.0,0.0,0.0237898328608603,0.0237898328608603,0.0,0.0861156251992738
R.PHIG,2.0904580461372197e-05,1.7429060692990972e-06,3.1969122031486314e-05,0.00016370820365247817,0.0005921216905819137,0.00011585253848572117,0.00019516739555625618,0.00011373118233529295,0.00048160159813911177,0.00025467076608158166,1.609175828389412e-05,0.0003534396957944647,4.409926004331523e-06,4.991200006272352e-05,0.0021540897507848354,0.00012015507013355446,1.4086220586129412e-05,2.6912405015561347e-06,2.237565990873023e-06,0.00022716331445846294,7.328815774546558e-05,9.953464160064303e-05,0.00015324727472009272,0.000620562302239106,4.100858628065764e-05,1.2311979285632337e-05,0.00017996704634404176,0.00047515596329596567,0.00010562460903665335,0.00011952613588204452,0.0,0.0,8.994795837045828e-06,0.00010493720267844956,0.008361300373600349,0.002557948137272202,0.00013521006419890712,0.00034176952123213326,0.0017796078791365059,0.0010398534404279295,5.333631761328881e-05,1.98772285508213e-05,0.013517899293086041,0.0006405582744588941,0.0037777004315877587,0.00598012261084077,0.2753273327048083,0.005099387081979629,4.799916542024735e-05,0.00023868341077367943,0.00012351581274807366,9.82751513924655e-05,0.0013054751269502883,0.03151401984419505,0.06002498957670966,0.0018014122789512764,0.014371059972483488,0.01758940605034198,0.0021781698925263234,0.00046875224348636195,0.03658819234336717,0.00016137895942905655,0.0026073302616324294,0.0,0.00031263454418053354,0.00010965467914833699,5.368105008439983e-05,6.475940838751983e-05,0.0013397261295913076,0.000618665479087165,0.0005731122662913,0.0009269093072052849,0.008583878894404057,6.026052793731283e-05,0.000155459347163852,0.000649459236360206,0.0024675344722394944,0.0016400997352008413,0.0006331458568241389,0.0,0.0015561726743676648,4.7798284201817196e-05,0.0016404226790049706,0.028211569186364135,0.0,0.0,0.0209686979982844,0.0209686979982844,0.0,0.0481601303572092
